dataset,dataset_name,ds_class,model,tag,vendor,arm,blocks,n_call,n_queried,trunc,reasoning,cost,think,n_pred,n_usable,n_mol,level,n_bins,mp_chance_hit,mp_p_hit,mp_chance_deep,mp_p_deep,rs_chance_hit,rs_p_hit,rs_chance_deep,rs_p_deep,rs_chance_hit3,rs_p_hit3,rs_chance_R23,rs_p_R23,pearson,spearman,rmse,medae,m1,m2,m3,h1,h2,h3,hit,hit_stat,deep,deep_stat,hit3,hit3_all,R12,R23,chance_hit,p_hit,chance_deep,p_deep,mb_chance_hit,mb_p_hit,mb_chance_deep,mb_p_deep,hit_lo,hit_hi,deep_lo,deep_hi,chance_hit3,p_hit3,chance_R12,p_R12,chance_R23,p_R23,mb_chance_hit3,mb_p_hit3,mb_chance_R12,mb_p_R12,mb_chance_R23,mb_p_R23,q_hit_joint,q_deep_joint,regime_old,smooth_floor,R12_smooth_floor,R23_smooth_floor,R13_smooth_floor,hit1_smooth_floor,floor_R12,floor_R23,guard_R12,guard_R23,testable,p_R12_binom,p_R23_binom,p_hit3_binom,p_m1_binom,floor_m1,rate_m1,q_hit3,q_R12,q_R23,first_figure_at_chance,verdict,evidence,regime,breadth_R12,breadth_R23,excess_R12,excess_R23,floor_hit3,rel_medae,excess_hit3,recall_signature
lipophilicity,Lipophilicity,measured,Gemini 2.5 Pro,gem25pro,Google,t1024,2,500,500,0.0,max_tokens:1024,1.6849,633.5,500,274,274,3,20,0.5745,0.4828,11.6205,0.3258,0.7367,0.5997,14.4454,0.4368,0.7367,0.5997,14.4454,0.4368,0.4892,0.425,1.391,0.875,84,13,2,84,15,2,0.7299,hit3,False,R23,0.7299,0.4,15.4762,15.3846,0.2595,0.1599,9.5304,0.2719,0.5243,0.4203,10.5449,0.2844,0.0,1.8248,0.0,40.0,0.2595,0.1599,10.4743,0.0945,9.5304,0.2719,0.5243,0.4203,16.3529,0.6392,10.5449,0.2844,0.7169,0.5762,untestable,0.3832,12.9034,10.0816,1.3009,29.458,12.564599,11.078632,False,False,True,0.25309507902887796,,0.2520252553702316,0.4757837603405167,30.329636,30.656934306569344,,0.655069616310037,,False,clean,"R12 at chance, R23 no power",clean,0.8926046861313877,0.20429848175182483,1.2317305152357032,1.3886732585756074,0.352864,34.584980237154156,2.0685023125056676,True
lipophilicity,Lipophilicity,measured,Gemini 3.1 Flash-Lite,gem31flashlite,Google,t1024,2,500,500,0.0,max_tokens:1024,0.3637,916.0,500,274,274,3,20,0.6042,0.8281,11.2863,0.5932,0.3593,0.6097,7.4497,0.4288,0.3593,0.6097,7.4497,0.4288,0.5653,0.528,1.4292,0.755,90,12,1,90,13,1,0.365,hit3,False,R23,0.365,0.2,13.3333,8.3333,0.306,0.5667,12.5215,0.5622,0.6192,0.8441,11.4196,0.5922,0.0,1.0949,0.0,27.2727,0.306,0.5667,10.921,0.2714,12.5215,0.5622,0.6192,0.8441,17.1651,0.9175,11.4196,0.5922,1.0,0.8916,untestable,0.4653,13.6515,10.5241,1.4367,32.3887,12.564599,11.078632,False,False,True,0.459834742208189,,0.6203696305473633,0.19956139910629167,30.329636,32.846715328467155,,1.0,,False,clean,"R12 at chance, R23 no power",clean,0.25250397810219044,0.0,1.0611799071343224,0.7521957584654856,0.352864,29.841897233201582,1.0343928539040537,False
lipophilicity,Lipophilicity,measured,Gemini 3.1 Pro,gem31pro,Google,t1024,2,500,500,0.0,max_tokens:1024,1.7907,537.0,500,274,274,3,20,0.604,1.0,9.5468,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7363,0.7422,0.8514,0.48,134,18,0,134,18,0,0.0,hit3,True,R23,0.0,0.0,13.4328,0.0,0.2843,1.0,9.5858,1.0,0.6602,1.0,10.3731,1.0,0.0,0.0,0.0,0.0,0.2843,1.0,10.0189,0.1484,9.5858,1.0,0.6602,1.0,13.0639,0.4383,10.3731,1.0,1.0,1.0,clean,0.7701,14.9687,11.4425,1.7128,44.9599,12.564599,11.078632,False,False,True,0.41900669651929046,1.0,1.0,9.77604868226186e-11,30.329636,48.90510948905109,,0.9876586417954704,1.0,False,clean,both rungs at chance,clean,0.42461216788321227,0.0,1.0690989819889996,0.0,0.352864,18.972332015810277,0.0,False
lipophilicity,Lipophilicity,measured,Gemini 3.5 Flash,gem35flash,Google,t1024,2,500,500,0.0,max_tokens:1024,1.8566,760.5,500,274,274,3,20,0.4498,0.7396,6.8367,0.6312,0.3631,0.6342,6.9926,0.5967,0.3631,0.6342,6.9926,0.5967,0.7363,0.7401,0.8489,0.515,143,19,1,143,19,1,0.365,hit3,True,R23,0.365,0.2,13.2867,5.2632,0.1761,0.3888,5.7527,0.3888,0.4476,0.7276,6.814,0.6352,0.0,1.0949,0.0,17.6471,0.1761,0.3888,10.1979,0.1794,5.7527,0.3888,0.4476,0.7276,12.8969,0.4198,6.814,0.6352,0.9848,0.9329,clean,0.6697,14.4022,10.8773,1.5666,42.75,12.564599,11.078632,False,False,True,0.43434860889177007,0.8925722269151241,0.6203696305473633,4.110015073368591e-14,30.329636,52.18978102189781,,1.0,1.0,False,clean,both rungs at chance,clean,0.376869864963504,0.0,1.0574710740868054,0.4750767062214902,0.352864,20.355731225296445,1.0343928539040537,False
lipophilicity,Lipophilicity,measured,Gemini 3.6 Flash,gem36flash,Google,t1024,2,500,500,0.0,max_tokens:1024,1.2179,504.5,498,273,273,3,20,0.5035,1.0,9.2048,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7018,0.6839,0.9279,0.5,143,13,0,143,13,0,0.0,hit3,False,R23,0.0,0.0,9.0909,0.0,0.3258,1.0,9.3712,1.0,0.5288,1.0,9.616,1.0,0.0,0.0,0.0,0.0,0.3258,1.0,10.7987,0.6982,9.3712,1.0,0.5288,1.0,10.6183,0.8241,9.616,1.0,1.0,1.0,untestable,0.646,14.7317,10.0568,1.4815,43.6022,12.564599,11.078632,False,False,True,0.921418767152694,,1.0,2.806731948968601e-14,30.329636,52.38095238095238,,1.0,,False,clean,"R12 at chance, R23 no power",clean,0.0,0.0,0.7235328401646562,0.0,0.352864,19.762845849802375,0.0,False
lipophilicity,Lipophilicity,measured,Gemini 3 Flash,gem3flash,Google,t1024,2,500,500,0.0,max_tokens:1024,0.6281,795.5,500,274,274,3,20,0.4095,0.3048,7.3087,0.1864,0.7245,0.5962,12.8478,0.4523,0.7245,0.5962,12.8478,0.4523,0.0572,0.5998,32.0749,0.595,111,15,2,111,17,2,0.7299,hit3,True,R23,0.7299,0.4,13.5135,13.3333,0.2945,0.1969,10.6041,0.3633,0.3891,0.2914,7.0412,0.1864,0.0,1.8248,0.0,33.3333,0.2945,0.1969,9.6877,0.1304,10.6041,0.3633,0.3891,0.2914,13.5436,0.4943,7.0412,0.1864,0.5838,0.4152,clean,0.5493,14.016,10.1108,1.4171,38.7591,12.564599,11.078632,False,False,True,0.4233626264188763,0.5070557577352159,0.2520252553702316,0.0002189663349125997,30.329636,40.51094890510949,,0.9896928311507132,1.0,False,clean,both rungs at chance,clean,0.38441427372262854,0.12343255474452555,1.0755217894339486,1.2035150188218182,0.352864,23.517786561264824,2.0685023125056676,True
lipophilicity,Lipophilicity,measured,GPT-4.1,gpt41,OpenAI,t1024,2,500,500,0.0,max_tokens:1024,0.218,0.0,500,274,274,3,20,0.3151,1.0,8.6898,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3905,0.3577,1.4396,0.885,81,8,0,81,9,0,0.0,hit3,False,R23,0.0,0.0,9.8765,0.0,0.3239,1.0,11.3712,1.0,0.3432,1.0,9.4633,1.0,0.0,0.0,0.0,0.0,0.3239,1.0,10.4685,0.5477,11.3712,1.0,0.3432,1.0,11.938,0.7586,9.4633,1.0,1.0,1.0,untestable,0.3978,12.9125,10.5928,1.3678,29.0839,12.564599,11.078632,False,False,True,0.8133638134808351,,1.0,0.6309536628890788,30.329636,29.562043795620436,,1.0,,True,clean,"R12 at chance, R23 no power",clean,0.0,0.0,0.7860577166052017,0.0,0.352864,34.9802371541502,0.0,False
lipophilicity,Lipophilicity,measured,GPT-5,gpt5,OpenAI,t1024,2,500,500,0.0,low,4.2532,768.0,500,274,274,3,20,0.2212,1.0,6.6894,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5361,0.5128,1.0883,0.735,120,10,0,120,10,0,0.0,hit3,False,R23,0.0,0.0,8.3333,0.0,0.3611,1.0,11.6118,1.0,0.2445,1.0,7.4416,1.0,0.0,0.0,0.0,0.0,0.3611,1.0,9.9491,0.6917,11.6118,1.0,0.2445,1.0,8.0367,0.4263,7.4416,1.0,1.0,1.0,untestable,0.4526,13.28,10.2395,1.3598,33.281,12.564599,11.078632,False,False,True,0.9447202745767881,,1.0,1.7581095220633038e-06,30.329636,43.7956204379562,,1.0,,False,clean,"R12 at chance, R23 no power",clean,0.0,0.0,0.6632364471003014,0.0,0.352864,29.051383399209488,0.0,False
lipophilicity,Lipophilicity,measured,GPT-5.5,gpt55,OpenAI,t1024,2,500,500,0.0,low,5.41,516.0,500,274,274,3,20,0.5783,0.4753,8.3777,0.4673,0.7436,0.6097,10.1695,0.5842,0.7436,0.6097,10.1695,0.5842,0.7009,0.6687,1.0218,0.57,104,24,2,104,27,2,0.7299,hit3,True,R23,0.7299,0.4,23.0769,8.3333,0.2697,0.1699,9.9249,0.5117,0.5799,0.4953,8.6353,0.4938,0.0,1.8248,0.0,21.4286,0.2697,0.1699,10.0704,0.001,9.9249,0.5117,0.5799,0.4953,18.2328,0.0515,8.6353,0.4938,0.7883,0.7883,clean,0.5602,13.9016,10.0294,1.3943,40.1807,12.564599,11.078632,False,False,True,0.0021588794971295175,0.7616938916793945,0.2520252553702316,0.004209095318883955,30.329636,37.956204379562045,,0.007124302340527408,1.0,False,contaminated,"R12 only (broad, R23 at chance)",partial,3.990079211678833,0.0,1.8366602865718198,0.7521957584654856,0.352864,22.529644268774703,2.0685023125056676,False
lipophilicity,Lipophilicity,measured,Grok 4.3,grok43,xAI,t1024,2,500,500,0.0,max_tokens:1024,3.1226,2230.5,496,272,272,3,20,0.3919,0.6827,9.9298,0.6647,0.3739,0.6477,7.9281,0.5457,0.3739,0.6477,7.9281,0.5457,0.0188,0.3843,326.4712,0.895,95,14,1,95,15,1,0.3676,hit3,False,R23,0.3676,0.2016,14.7368,7.1429,0.2574,0.5102,10.6705,0.5092,0.4158,0.6972,10.7026,0.6852,0.0,1.1029,0.0,25.0,0.2574,0.5102,10.7355,0.1634,10.6705,0.5092,0.4158,0.6972,11.5041,0.088,10.7026,0.6852,0.9726,0.9668,untestable,0.3887,12.6063,10.7251,1.352,28.7482,12.564599,11.078632,False,False,True,0.3038562016896154,,0.6176762250449631,0.058029903134345265,30.329636,34.9264705882353,,0.7676367200579758,,False,clean,"R12 at chance, R23 no power",clean,0.7586878492647067,0.0,1.1728826363658722,0.6447456689598499,0.352864,35.37549407114625,1.0417611317674798,False
lipophilicity,Lipophilicity,measured,Grok 4.5,grok45,xAI,t1024,2,500,500,0.0,max_tokens:1024,3.6089,944.5,499,274,274,3,20,0.9407,1.0,14.3424,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6415,0.6119,0.9604,0.58,113,17,0,113,17,0,0.0,hit3,True,R23,0.0,0.0,15.0442,0.0,0.3416,1.0,9.5601,1.0,1.0117,1.0,15.4099,1.0,0.0,0.0,0.0,0.0,0.3416,1.0,11.0595,0.1159,9.5601,1.0,1.0117,1.0,16.0386,0.7011,15.4099,1.0,1.0,1.0,clean,0.5912,14.0731,10.5744,1.4881,39.7299,12.564599,11.078632,False,False,True,0.25025510168873744,1.0,1.0,8.280006640506117e-05,30.329636,41.24087591240876,,0.6509098211411495,1.0,False,clean,both rungs at chance,clean,1.0226288795620442,0.0,1.1973482002887637,0.0,0.352864,22.92490118577075,0.0,False
lipophilicity,Lipophilicity,measured,Claude Haiku 4.5,haiku45,Anthropic,t1024,2,500,500,0.0,max_tokens:1024,1.7644,475.5,491,269,269,3,20,0.1961,1.0,5.2394,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2793,0.3207,1.7246,0.88,87,8,0,87,8,0,0.0,hit3,False,R23,0.0,0.0,9.1954,0.0,0.2095,1.0,7.4107,1.0,0.2186,1.0,5.7441,1.0,0.0,0.0,0.0,0.0,0.2095,1.0,9.9009,0.5707,7.4107,1.0,0.2186,1.0,11.6861,0.8861,5.7441,1.0,1.0,1.0,untestable,0.3741,12.7778,10.0737,1.2872,29.062,12.564599,11.078632,False,False,True,0.8693842410539779,,1.0,0.25572201167866193,30.329636,32.342007434944236,,1.0,,False,clean,"R12 at chance, R23 no power",clean,0.0,0.0,0.7318498584793673,0.0,0.352864,34.78260869565218,0.0,False
lipophilicity,Lipophilicity,measured,Kimi K3,kimik3,Moonshot,t1024,2,500,500,0.0,max_tokens:1024,9.8968,474.5,496,272,272,3,20,0.4176,1.0,8.0533,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6491,0.6444,0.9798,0.58,124,13,0,124,13,0,0.0,hit3,False,R23,0.0,0.0,10.4839,0.0,0.2401,1.0,7.5502,1.0,0.4482,1.0,8.4981,1.0,0.0,0.0,0.0,0.0,0.2401,1.0,10.6319,0.4993,7.5502,1.0,0.4482,1.0,11.984,0.7716,8.4981,1.0,1.0,1.0,untestable,0.5347,14.1775,9.4914,1.3456,39.7336,12.564599,11.078632,False,False,True,0.7951809517328128,,1.0,8.636198728800816e-08,30.329636,45.588235294117645,,1.0,,False,clean,"R12 at chance, R23 no power",clean,0.0,0.0,0.8343998881301345,0.0,0.352864,22.92490118577075,0.0,False
lipophilicity,Lipophilicity,measured,Llama 4 Maverick,llama4mav,Meta,t1024,2,500,500,0.0,max_tokens:1024,0.024,0.0,500,274,274,3,20,0.4073,0.7131,15.0431,0.5922,0.3564,0.6302,11.7759,0.4538,0.3564,0.6302,11.7759,0.4538,0.4159,0.3726,1.6869,1.07,61,8,1,61,8,1,0.365,hit3,False,R23,0.365,0.2,13.1148,12.5,0.2036,0.4253,10.1412,0.3873,0.4005,0.7001,14.7686,0.5942,0.0,1.0949,0.0,40.0714,0.2036,0.4253,10.4816,0.2574,10.1412,0.3873,0.4005,0.7001,13.378,0.5087,14.7686,0.5942,0.9726,0.8921,untestable,0.3485,12.832,10.8894,1.3973,24.9434,12.564599,11.078632,False,False,True,0.5057557138901635,,0.6203696305473633,0.9988619230285035,30.329636,22.26277372262774,,1.0,,True,clean,"R12 at chance, R23 no power",clean,0.12247978467153325,0.041499795620437936,1.0437897779308358,1.1282981508908319,0.352864,42.29249011857708,1.0343928539040537,True
lipophilicity,Lipophilicity,measured,GPT-5.6 luna,luna,OpenAI,t1024,2,500,500,0.0,low,0.8262,1034.0,500,274,274,3,20,0.4175,1.0,9.4241,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6684,0.6576,1.1117,0.76,92,12,0,92,12,0,0.0,hit3,False,R23,0.0,0.0,13.0435,0.0,0.2896,1.0,11.8731,1.0,0.4615,1.0,10.5309,1.0,0.0,0.0,0.0,0.0,0.2896,1.0,10.484,0.2594,11.8731,1.0,0.4615,1.0,13.6404,0.5882,10.5309,1.0,1.0,1.0,untestable,0.4453,13.4206,10.2607,1.3771,32.3339,12.564599,11.078632,False,False,True,0.4916089016625024,,1.0,0.135256724618411,30.329636,33.57664233576642,,1.0,,False,clean,"R12 at chance, R23 no power",clean,0.16079157664233593,0.0,1.0381151041907506,0.0,0.352864,30.039525691699605,0.0,False
lipophilicity,Lipophilicity,measured,MiniMax M3,minimaxm3,MiniMax,t1024,2,500,500,0.0,max_tokens:1024,6.3469,4691.5,488,267,267,3,20,0.7024,0.8671,9.4905,0.7346,0.3648,0.6202,5.0039,0.4323,0.3648,0.6202,5.0039,0.4323,0.582,0.5706,1.1845,0.67,116,19,1,116,19,1,0.3745,hit3,True,R23,0.3745,0.2049,16.3793,5.2632,0.1268,0.2884,4.3065,0.2884,0.7552,0.8971,10.2334,0.7796,0.0,1.1236,0.0,18.1818,0.1268,0.2884,10.4358,0.0585,4.3065,0.2884,0.7552,0.8971,17.8516,0.7026,10.2334,0.7796,1.0,1.0,clean,0.5474,13.7793,11.0092,1.517,36.0876,12.564599,11.078632,False,False,True,0.13678445624226518,0.8925722269151241,0.6108588116970055,4.106317986214692e-06,30.329636,43.445692883895134,,0.3781266643765236,1.0,False,clean,both rungs at chance,clean,1.6573277752809,0.0,1.303607062987048,0.4750767062214902,0.352864,26.48221343873518,1.061315407635803,False
lipophilicity,Lipophilicity,measured,Mistral Large 2512,mistrall,Mistral,t1024,2,500,500,0.0,max_tokens:1024,0.0272,0.0,500,274,274,3,20,0.533,0.4358,11.4566,0.2879,0.7259,0.5967,15.995,0.4783,0.7259,0.5967,15.995,0.4783,0.4686,0.4431,1.1126,0.71,111,12,2,111,12,2,0.7299,hit3,False,R23,0.7299,0.4,10.8108,16.6667,0.3708,0.2674,10.7108,0.2854,0.502,0.4123,10.6408,0.2449,0.0,1.8248,0.0,42.8571,0.3708,0.2674,10.3486,0.4318,10.7108,0.2854,0.502,0.4123,11.9252,0.6882,10.6408,0.2449,0.7131,0.5136,untestable,0.4945,13.4752,10.6441,1.4343,34.4781,12.564599,11.078632,False,False,True,0.7523797659175806,,0.2520252553702316,0.0002189663349125997,30.329636,40.51094890510949,,1.0,,False,clean,"R12 at chance, R23 no power",clean,0.0,0.24473144525547438,0.8604174315471589,1.5044005433161782,0.352864,28.06324110671937,2.0685023125056676,True
lipophilicity,Lipophilicity,measured,Claude Opus 5,opus5,Anthropic,t1024,2,500,500,0.0,max_tokens:1024,1.7752,51.0,500,274,274,3,20,0.1604,1.0,1.9631,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8196,0.8037,0.7362,0.41,143,25,0,143,25,0,0.0,hit3,True,R23,0.0,0.0,17.4825,0.0,0.0188,1.0,0.5579,1.0,0.1735,1.0,2.1414,1.0,0.0,0.0,0.0,0.0,0.0188,1.0,10.8694,0.0295,0.5579,1.0,0.1735,1.0,16.1526,0.2749,2.1414,1.0,1.0,1.0,clean,0.8285,15.7713,10.6,1.6718,49.5566,12.564599,11.078632,False,False,True,0.05441591162182323,1.0,1.0,4.110015073368591e-14,30.329636,52.18978102189781,,0.1651241456110498,1.0,False,clean,both rungs at chance,clean,2.5666508868613143,0.0,1.3914093080089545,0.0,0.352864,16.205533596837945,0.0,False
lipophilicity,Lipophilicity,measured,Qwen3-235B,qwen3,Alibaba,t1024,2,500,500,0.0,max_tokens:1024,0.0155,0.0,500,274,274,3,20,0.3544,0.6717,14.1038,0.2179,0.3692,0.6382,17.9033,0.3563,0.3692,0.6382,17.9033,0.3563,0.3707,0.3485,1.673,1.04,84,4,1,84,5,1,0.365,hit3,False,R23,0.365,0.2,4.7619,25.0,0.2746,0.5157,12.1332,0.2179,0.3536,0.6812,13.6715,0.1994,0.0,1.0949,0.0,100.0,0.2746,0.5157,10.1087,0.9365,12.1332,0.2179,0.3536,0.6812,8.9752,0.979,13.6715,0.1994,0.9662,0.4387,untestable,0.3303,12.1059,10.761,1.3027,25.354,12.564599,11.078632,False,False,True,0.9953510481699184,,0.6203696305473633,0.4757837603405167,30.329636,30.656934306569344,,1.0,,False,clean,"R12 at chance, R23 no power",clean,0.0,0.2032316496350365,0.37899339246720093,2.2565963017816637,0.352864,41.10671936758894,1.0343928539040537,True
lipophilicity,Lipophilicity,measured,GPT-5.6 sol,sol,OpenAI,t1024,2,500,500,0.0,low,5.97,791.0,500,274,274,3,20,0.5212,0.7671,11.328,0.6642,0.3745,0.6487,7.867,0.4743,0.3745,0.6487,7.867,0.4743,0.6956,0.6803,0.9927,0.74,94,13,1,94,13,1,0.365,hit3,False,R23,0.365,0.2,13.8298,7.6923,0.2277,0.4738,8.5012,0.4683,0.5301,0.8011,11.6479,0.6992,0.0,1.0949,0.0,25.0,0.2277,0.4738,10.4937,0.1849,8.5012,0.4683,0.5301,0.8011,14.0425,0.5127,11.6479,0.6992,1.0,0.9726,untestable,0.4453,13.2876,10.0785,1.3392,33.2482,12.564599,11.078632,False,False,True,0.4007228076634316,,0.6203696305473633,0.0869801964761514,30.329636,34.306569343065696,,0.9487966028981699,,False,clean,"R12 at chance, R23 no power",clean,0.4340426788321171,0.0,1.1006956927157008,0.6943366292878037,0.352864,29.24901185770751,1.0343928539040537,False
lipophilicity,Lipophilicity,measured,Claude Sonnet 5,sonnet5,Anthropic,t1024,2,500,500,0.0,max_tokens:1024,0.443,0.0,500,274,274,3,20,0.0316,1.0,0.6334,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5356,0.5178,1.1321,0.635,123,14,0,123,15,0,0.0,hit3,False,R23,0.0,0.0,11.3821,0.0,0.0555,1.0,1.4978,1.0,0.0343,1.0,0.7069,1.0,0.0,0.0,0.0,0.0,0.0555,1.0,11.3384,0.4823,1.4978,1.0,0.0343,1.0,11.3086,0.4983,0.7069,1.0,1.0,1.0,untestable,0.5693,13.4419,11.4244,1.5357,37.0748,12.564599,11.078632,False,False,True,0.6937613217183679,,1.0,2.724593297414646e-07,30.329636,44.89051094890511,,1.0,,False,clean,"R12 at chance, R23 no power",clean,0.0,0.0,0.905886451290646,0.0,0.352864,25.098814229249015,0.0,False
lipophilicity,Lipophilicity,measured,GPT-5.6 terra,terra,OpenAI,t1024,2,500,500,0.0,low,2.1341,1034.0,500,274,274,3,20,0.2062,1.0,5.0886,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6908,0.6758,1.0577,0.695,108,9,0,108,9,0,0.0,hit3,False,R23,0.0,0.0,8.3333,0.0,0.2029,1.0,7.0959,1.0,0.2223,1.0,5.4807,1.0,0.0,0.0,0.0,0.0,0.2029,1.0,10.5339,0.7306,7.0959,1.0,0.2223,1.0,10.9333,0.8686,5.4807,1.0,1.0,1.0,untestable,0.5493,13.8721,11.2988,1.5674,35.0438,12.564599,11.078632,False,False,True,0.9365234548062937,,1.0,0.0008463805576436657,30.329636,39.416058394160586,,1.0,,False,clean,"R12 at chance, R23 no power",clean,0.0,0.0,0.6632364471003014,0.0,0.352864,27.470355731225297,0.0,False
ppbr,PPBR (AZ),measured,Gemini 2.5 Pro,gem25pro,Google,t1024,1,500,500,0.0,max_tokens:1024,1.9024,739.0,500,488,488,3,20,2.2776,0.1819,18.1716,0.1164,2.9924,0.6022,17.267,0.078,2.9924,0.6022,17.267,0.078,0.3491,0.354,20.2782,3.96,246,60,14,246,60,16,2.8689,hit3,True,R23,2.8689,2.8,24.3902,23.3333,1.4697,0.008,16.0578,0.0935,2.2602,0.1649,17.9971,0.1054,1.6342,4.5082,12.6979,34.4276,1.4697,0.008,20.6965,0.081,16.0578,0.0935,2.2602,0.1649,24.899,0.7061,17.9971,0.1054,0.3831,0.2619,clean,0.7828,17.4266,7.344,1.2798,61.1639,20.231692,25.38015,False,False,True,0.06365162673045369,0.6892619400035929,0.00016663939604659816,1.2366721720707244e-14,33.538838,50.40983606557377,,0.18880931973977275,1.0,False,clean,both rungs at chance,clean,2.096319196721312,0.0,1.2055442520576134,0.9193523284929365,0.892825,4.158353460044103,3.2132836782124157,False
ppbr,PPBR (AZ),measured,Gemini 3.1 Flash-Lite,gem31flashlite,Google,t1024,1,500,500,0.0,max_tokens:1024,0.2764,694.0,500,488,488,3,20,2.0362,0.7216,17.907,0.6667,1.6831,0.4473,11.9865,0.1429,1.6831,0.4473,11.9865,0.1429,0.4839,0.4397,17.8642,3.8,246,56,9,246,57,9,1.8443,hit3,True,R23,1.8443,1.8,22.7642,16.0714,1.042,0.0725,13.3004,0.2939,2.0534,0.7236,18.0702,0.6707,0.8145,3.0738,6.9767,26.2341,1.042,0.0725,19.3253,0.1054,13.3004,0.2939,2.0534,0.7236,22.6459,0.4638,18.0702,0.6707,0.9848,0.9552,clean,0.8975,17.8126,8.0954,1.442,62.2428,20.231692,25.38015,False,False,True,0.1807956473010886,0.9658449539837746,0.03332294647978607,1.2366721720707244e-14,33.538838,50.40983606557377,,0.48953898346140917,1.0,False,clean,both rungs at chance,clean,1.276647065573771,0.0,1.1251752942858166,0.6332271479876991,0.892825,3.9903391788302005,2.065690364853135,False
ppbr,PPBR (AZ),measured,Gemini 3.1 Pro,gem31pro,Google,t1024,1,500,500,0.0,max_tokens:1024,1.1106,318.5,500,488,488,3,20,0.9546,0.3008,11.9198,0.1304,1.0023,0.3653,9.7567,0.0505,1.0023,0.3653,9.7567,0.0505,0.5189,0.5911,17.1176,5.77,207,35,6,207,38,6,1.2295,hit3,True,R23,1.2295,1.2,16.9082,17.1429,0.4345,0.02,9.2024,0.1044,0.9352,0.2884,11.6402,0.1094,0.4098,2.2541,5.5556,30.5556,0.4345,0.02,16.4318,0.4158,9.2024,0.1044,0.9352,0.2884,18.9354,0.9345,11.6402,0.1094,0.5799,0.2694,clean,0.5902,14.657,7.565,1.1088,53.2254,20.231692,25.38015,False,False,True,0.9013346089870667,0.9106876819215975,0.27236677611259524,2.7023611379618195e-05,33.538838,42.41803278688525,,1.0,1.0,False,clean,both rungs at chance,clean,0.0,0.0,0.8357284205394191,0.6754451805840391,0.892825,6.059015016276383,1.377089575224708,False
ppbr,PPBR (AZ),measured,Gemini 3.5 Flash,gem35flash,Google,t1024,1,500,500,0.0,max_tokens:1024,1.2558,505.0,500,488,488,3,20,0.915,0.2704,10.6978,0.1974,1.0488,0.4118,9.3719,0.1159,1.0488,0.4118,9.3719,0.1159,0.5949,0.6035,15.2334,4.09,240,42,6,240,43,7,1.2295,hit3,True,R23,1.2295,1.2,17.5,14.2857,0.4798,0.0215,8.8358,0.1624,0.9095,0.2419,10.6146,0.1764,0.4098,2.459,4.4444,26.3158,0.4798,0.0215,16.7173,0.3863,8.8358,0.1624,0.9095,0.2419,17.5558,0.5212,10.6146,0.1764,0.5113,0.4035,clean,0.7797,17.2115,7.5012,1.2911,60.3924,20.231692,25.38015,False,False,True,0.8726687451464549,0.9728708883523706,0.27236677611259524,7.486459371771428e-13,33.538838,49.18032786885246,,1.0,1.0,False,clean,both rungs at chance,clean,0.0,0.0,0.8649795578145417,0.5628690137765143,0.892825,4.2948650635304,1.377089575224708,False
ppbr,PPBR (AZ),measured,Gemini 3.6 Flash,gem36flash,Google,t1024,1,500,500,0.0,max_tokens:1024,1.6662,531.5,500,488,488,3,20,1.0925,0.8271,11.3095,0.7306,0.9645,0.6862,7.6803,0.3648,0.9645,0.6862,7.6803,0.3648,0.5877,0.604,15.2671,3.685,241,46,4,241,47,5,0.8197,hit3,True,R23,0.8197,0.8,19.0871,8.6957,0.4927,0.2229,8.2169,0.4328,1.1015,0.8326,11.3756,0.7496,0.2049,1.6393,2.0408,16.6745,0.4927,0.2229,17.7919,0.3128,8.2169,0.4328,1.1015,0.8326,19.7206,0.6857,11.3756,0.7496,1.0,0.9914,clean,0.9314,18.0668,8.2329,1.4874,62.6148,20.231692,25.38015,False,False,True,0.6952106340125255,0.9989605418702634,0.6340789016327011,3.854895038522984e-13,33.538838,49.385245901639344,,1.0,1.0,False,clean,both rungs at chance,clean,0.0,0.0,0.9434257895978251,0.34261814843489896,0.892825,3.8695789142077075,0.9180970514938538,False
